category,type,split,label,is_defect,resolution,mode,filename
cable,Objet,test,bent_wire,1,1024x1024,RGB,004.png
cable,Objet,test,bent_wire,1,1024x1024,RGB,005.png
cable,Objet,test,bent_wire,1,1024x1024,RGB,006.png
cable,Objet,test,bent_wire,1,1024x1024,RGB,007.png
cable,Objet,test,bent_wire,1,1024x1024,RGB,008.png
cable,Objet,test,bent_wire,1,1024x1024,RGB,009.png
cable,Objet,test,bent_wire,1,1024x1024,RGB,010.png
cable,Objet,test,bent_wire,1,1024x1024,RGB,011.png
cable,Objet,test,bent_wire,1,1024x1024,RGB,012.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,000.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,001.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,002.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,003.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,004.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,005.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,006.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,007.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,008.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,009.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,010.png
cable,Objet,test,cable_swap,1,1024x1024,RGB,011.png
cable,Objet,test,combined,1,1024x1024,RGB,000.png
cable,Objet,test,combined,1,1024x1024,RGB,001.png
cable,Objet,test,combined,1,1024x1024,RGB,002.png
cable,Objet,test,combined,1,1024x1024,RGB,003.png
cable,Objet,test,combined,1,1024x1024,RGB,004.png
cable,Objet,test,combined,1,1024x1024,RGB,005.png
cable,Objet,test,combined,1,1024x1024,RGB,006.png
cable,Objet,test,combined,1,1024x1024,RGB,007.png
cable,Objet,test,combined,1,1024x1024,RGB,008.png
cable,Objet,test,combined,1,1024x1024,RGB,009.png
cable,Objet,test,combined,1,1024x1024,RGB,010.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,000.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,001.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,002.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,003.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,004.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,005.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,006.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,007.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,008.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,009.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,010.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,011.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,012.png
cable,Objet,test,cut_inner_insulation,1,1024x1024,RGB,013.png
cable,Objet,test,cut_outer_insulation,1,1024x1024,RGB,000.png
cable,Objet,test,cut_outer_insulation,1,1024x1024,RGB,001.png
cable,Objet,test,cut_outer_insulation,1,1024x1024,RGB,002.png
cable,Objet,test,cut_outer_insulation,1,1024x1024,RGB,003.png
cable,Objet,test,cut_outer_insulation,1,1024x1024,RGB,004.png
cable,Objet,test,cut_outer_insulation,1,1024x1024,RGB,005.png
cable,Objet,test,cut_outer_insulation,1,1024x1024,RGB,006.png
cable,Objet,test,cut_outer_insulation,1,1024x1024,RGB,007.png
cable,Objet,test,cut_outer_insulation,1,1024x1024,RGB,008.png
cable,Objet,test,cut_outer_insulation,1,1024x1024,RGB,009.png
cable,Objet,test,good,0,1024x1024,RGB,000.png
cable,Objet,test,good,0,1024x1024,RGB,001.png
cable,Objet,test,good,0,1024x1024,RGB,002.png
cable,Objet,test,good,0,1024x1024,RGB,003.png
cable,Objet,test,good,0,1024x1024,RGB,004.png
cable,Objet,test,good,0,1024x1024,RGB,005.png
cable,Objet,test,good,0,1024x1024,RGB,006.png
cable,Objet,test,good,0,1024x1024,RGB,007.png
cable,Objet,test,good,0,1024x1024,RGB,008.png
cable,Objet,test,good,0,1024x1024,RGB,009.png
cable,Objet,test,good,0,1024x1024,RGB,010.png
cable,Objet,test,good,0,1024x1024,RGB,011.png
cable,Objet,test,good,0,1024x1024,RGB,012.png
cable,Objet,test,good,0,1024x1024,RGB,013.png
cable,Objet,test,good,0,1024x1024,RGB,014.png
cable,Objet,test,good,0,1024x1024,RGB,015.png
cable,Objet,test,good,0,1024x1024,RGB,016.png
cable,Objet,test,good,0,1024x1024,RGB,017.png
cable,Objet,test,good,0,1024x1024,RGB,018.png
cable,Objet,test,good,0,1024x1024,RGB,019.png
cable,Objet,test,good,0,1024x1024,RGB,020.png
cable,Objet,test,good,0,1024x1024,RGB,021.png
cable,Objet,test,good,0,1024x1024,RGB,022.png
cable,Objet,test,good,0,1024x1024,RGB,023.png
cable,Objet,test,good,0,1024x1024,RGB,024.png
cable,Objet,test,good,0,1024x1024,RGB,025.png
cable,Objet,test,good,0,1024x1024,RGB,026.png
cable,Objet,test,good,0,1024x1024,RGB,027.png
cable,Objet,test,good,0,1024x1024,RGB,028.png
cable,Objet,test,good,0,1024x1024,RGB,029.png
cable,Objet,test,good,0,1024x1024,RGB,030.png
cable,Objet,test,good,0,1024x1024,RGB,031.png
cable,Objet,test,good,0,1024x1024,RGB,032.png
cable,Objet,test,good,0,1024x1024,RGB,033.png
cable,Objet,test,good,0,1024x1024,RGB,034.png
cable,Objet,test,good,0,1024x1024,RGB,035.png
cable,Objet,test,good,0,1024x1024,RGB,036.png
cable,Objet,test,good,0,1024x1024,RGB,037.png
cable,Objet,test,good,0,1024x1024,RGB,038.png
cable,Objet,test,good,0,1024x1024,RGB,039.png
cable,Objet,test,good,0,1024x1024,RGB,040.png
cable,Objet,test,good,0,1024x1024,RGB,041.png
cable,Objet,test,good,0,1024x1024,RGB,042.png
cable,Objet,test,good,0,1024x1024,RGB,043.png
cable,Objet,test,good,0,1024x1024,RGB,044.png
cable,Objet,test,good,0,1024x1024,RGB,045.png
cable,Objet,test,good,0,1024x1024,RGB,046.png
cable,Objet,test,good,0,1024x1024,RGB,047.png
cable,Objet,test,good,0,1024x1024,RGB,048.png
cable,Objet,test,good,0,1024x1024,RGB,049.png
cable,Objet,test,good,0,1024x1024,RGB,050.png
cable,Objet,test,good,0,1024x1024,RGB,051.png
cable,Objet,test,good,0,1024x1024,RGB,052.png
cable,Objet,test,good,0,1024x1024,RGB,053.png
cable,Objet,test,good,0,1024x1024,RGB,054.png
cable,Objet,test,good,0,1024x1024,RGB,055.png
cable,Objet,test,good,0,1024x1024,RGB,056.png
cable,Objet,test,good,0,1024x1024,RGB,057.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,000.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,001.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,002.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,003.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,004.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,005.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,006.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,007.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,008.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,009.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,010.png
cable,Objet,test,missing_cable,1,1024x1024,RGB,011.png
cable,Objet,test,missing_wire,1,1024x1024,RGB,000.png
cable,Objet,test,missing_wire,1,1024x1024,RGB,001.png
cable,Objet,test,missing_wire,1,1024x1024,RGB,002.png
cable,Objet,test,missing_wire,1,1024x1024,RGB,003.png
cable,Objet,test,missing_wire,1,1024x1024,RGB,004.png
cable,Objet,test,missing_wire,1,1024x1024,RGB,005.png
cable,Objet,test,missing_wire,1,1024x1024,RGB,006.png
cable,Objet,test,missing_wire,1,1024x1024,RGB,007.png
cable,Objet,test,missing_wire,1,1024x1024,RGB,008.png
cable,Objet,test,missing_wire,1,1024x1024,RGB,009.png
cable,Objet,test,poke_insulation,1,1024x1024,RGB,000.png
cable,Objet,test,poke_insulation,1,1024x1024,RGB,001.png
cable,Objet,test,poke_insulation,1,1024x1024,RGB,002.png
cable,Objet,test,poke_insulation,1,1024x1024,RGB,003.png
cable,Objet,test,poke_insulation,1,1024x1024,RGB,004.png
cable,Objet,test,poke_insulation,1,1024x1024,RGB,005.png
cable,Objet,test,poke_insulation,1,1024x1024,RGB,006.png
cable,Objet,test,poke_insulation,1,1024x1024,RGB,007.png
cable,Objet,test,poke_insulation,1,1024x1024,RGB,008.png
cable,Objet,test,poke_insulation,1,1024x1024,RGB,009.png
capsule,Objet,train,good,0,1000x1000,RGB,000.png
capsule,Objet,train,good,0,1000x1000,RGB,001.png
capsule,Objet,train,good,0,1000x1000,RGB,002.png
capsule,Objet,train,good,0,1000x1000,RGB,003.png
capsule,Objet,train,good,0,1000x1000,RGB,004.png
capsule,Objet,train,good,0,1000x1000,RGB,005.png
capsule,Objet,train,good,0,1000x1000,RGB,006.png
capsule,Objet,train,good,0,1000x1000,RGB,007.png
capsule,Objet,train,good,0,1000x1000,RGB,008.png
capsule,Objet,train,good,0,1000x1000,RGB,009.png
capsule,Objet,train,good,0,1000x1000,RGB,010.png
capsule,Objet,train,good,0,1000x1000,RGB,011.png
capsule,Objet,train,good,0,1000x1000,RGB,012.png
capsule,Objet,train,good,0,1000x1000,RGB,013.png
capsule,Objet,train,good,0,1000x1000,RGB,014.png
capsule,Objet,train,good,0,1000x1000,RGB,015.png
capsule,Objet,train,good,0,1000x1000,RGB,016.png
capsule,Objet,train,good,0,1000x1000,RGB,017.png
capsule,Objet,train,good,0,1000x1000,RGB,018.png
capsule,Objet,train,good,0,1000x1000,RGB,019.png
capsule,Objet,train,good,0,1000x1000,RGB,020.png
capsule,Objet,train,good,0,1000x1000,RGB,021.png
capsule,Objet,train,good,0,1000x1000,RGB,022.png
capsule,Objet,train,good,0,1000x1000,RGB,023.png
capsule,Objet,train,good,0,1000x1000,RGB,024.png
capsule,Objet,train,good,0,1000x1000,RGB,025.png
capsule,Objet,train,good,0,1000x1000,RGB,026.png
capsule,Objet,train,good,0,1000x1000,RGB,027.png
capsule,Objet,train,good,0,1000x1000,RGB,028.png
capsule,Objet,train,good,0,1000x1000,RGB,029.png
capsule,Objet,train,good,0,1000x1000,RGB,030.png
capsule,Objet,train,good,0,1000x1000,RGB,031.png
capsule,Objet,train,good,0,1000x1000,RGB,032.png
capsule,Objet,train,good,0,1000x1000,RGB,033.png
capsule,Objet,train,good,0,1000x1000,RGB,034.png
capsule,Objet,train,good,0,1000x1000,RGB,035.png
capsule,Objet,train,good,0,1000x1000,RGB,036.png
capsule,Objet,train,good,0,1000x1000,RGB,037.png
capsule,Objet,train,good,0,1000x1000,RGB,038.png
capsule,Objet,train,good,0,1000x1000,RGB,039.png
capsule,Objet,train,good,0,1000x1000,RGB,040.png
capsule,Objet,train,good,0,1000x1000,RGB,041.png
capsule,Objet,train,good,0,1000x1000,RGB,042.png
capsule,Objet,train,good,0,1000x1000,RGB,043.png
capsule,Objet,train,good,0,1000x1000,RGB,044.png
capsule,Objet,train,good,0,1000x1000,RGB,045.png
capsule,Objet,train,good,0,1000x1000,RGB,046.png
capsule,Objet,train,good,0,1000x1000,RGB,047.png
capsule,Objet,train,good,0,1000x1000,RGB,048.png
capsule,Objet,train,good,0,1000x1000,RGB,049.png
capsule,Objet,train,good,0,1000x1000,RGB,050.png
capsule,Objet,train,good,0,1000x1000,RGB,051.png
capsule,Objet,train,good,0,1000x1000,RGB,052.png
capsule,Objet,train,good,0,1000x1000,RGB,053.png
capsule,Objet,train,good,0,1000x1000,RGB,054.png
capsule,Objet,train,good,0,1000x1000,RGB,055.png
capsule,Objet,train,good,0,1000x1000,RGB,056.png
capsule,Objet,train,good,0,1000x1000,RGB,057.png
capsule,Objet,train,good,0,1000x1000,RGB,058.png
capsule,Objet,train,good,0,1000x1000,RGB,059.png
capsule,Objet,train,good,0,1000x1000,RGB,060.png
capsule,Objet,train,good,0,1000x1000,RGB,061.png
capsule,Objet,train,good,0,1000x1000,RGB,062.png
capsule,Objet,train,good,0,1000x1000,RGB,063.png
capsule,Objet,train,good,0,1000x1000,RGB,064.png
capsule,Objet,train,good,0,1000x1000,RGB,065.png
capsule,Objet,train,good,0,1000x1000,RGB,066.png
capsule,Objet,train,good,0,1000x1000,RGB,067.png
capsule,Objet,train,good,0,1000x1000,RGB,068.png
capsule,Objet,train,good,0,1000x1000,RGB,069.png
capsule,Objet,train,good,0,1000x1000,RGB,070.png
capsule,Objet,train,good,0,1000x1000,RGB,071.png
capsule,Objet,train,good,0,1000x1000,RGB,072.png
capsule,Objet,train,good,0,1000x1000,RGB,073.png
capsule,Objet,train,good,0,1000x1000,RGB,074.png
capsule,Objet,train,good,0,1000x1000,RGB,075.png
capsule,Objet,train,good,0,1000x1000,RGB,076.png
capsule,Objet,train,good,0,1000x1000,RGB,077.png
capsule,Objet,train,good,0,1000x1000,RGB,078.png
capsule,Objet,train,good,0,1000x1000,RGB,079.png
capsule,Objet,train,good,0,1000x1000,RGB,080.png
capsule,Objet,train,good,0,1000x1000,RGB,081.png
capsule,Objet,train,good,0,1000x1000,RGB,082.png
capsule,Objet,train,good,0,1000x1000,RGB,083.png
capsule,Objet,train,good,0,1000x1000,RGB,084.png
capsule,Objet,train,good,0,1000x1000,RGB,085.png
capsule,Objet,train,good,0,1000x1000,RGB,086.png
capsule,Objet,train,good,0,1000x1000,RGB,087.png
capsule,Objet,train,good,0,1000x1000,RGB,088.png
capsule,Objet,train,good,0,1000x1000,RGB,089.png
capsule,Objet,train,good,0,1000x1000,RGB,090.png
capsule,Objet,train,good,0,1000x1000,RGB,091.png
capsule,Objet,train,good,0,1000x1000,RGB,092.png
capsule,Objet,train,good,0,1000x1000,RGB,093.png
capsule,Objet,train,good,0,1000x1000,RGB,094.png
capsule,Objet,train,good,0,1000x1000,RGB,095.png
capsule,Objet,train,good,0,1000x1000,RGB,096.png
capsule,Objet,train,good,0,1000x1000,RGB,097.png
capsule,Objet,train,good,0,1000x1000,RGB,098.png
capsule,Objet,train,good,0,1000x1000,RGB,099.png
capsule,Objet,train,good,0,1000x1000,RGB,100.png
capsule,Objet,train,good,0,1000x1000,RGB,101.png
capsule,Objet,train,good,0,1000x1000,RGB,102.png
capsule,Objet,train,good,0,1000x1000,RGB,103.png
capsule,Objet,train,good,0,1000x1000,RGB,104.png
capsule,Objet,train,good,0,1000x1000,RGB,105.png
capsule,Objet,train,good,0,1000x1000,RGB,106.png
capsule,Objet,train,good,0,1000x1000,RGB,107.png
capsule,Objet,train,good,0,1000x1000,RGB,108.png
capsule,Objet,train,good,0,1000x1000,RGB,109.png
capsule,Objet,train,good,0,1000x1000,RGB,110.png
capsule,Objet,train,good,0,1000x1000,RGB,111.png
capsule,Objet,train,good,0,1000x1000,RGB,112.png
capsule,Objet,train,good,0,1000x1000,RGB,113.png
capsule,Objet,train,good,0,1000x1000,RGB,114.png
capsule,Objet,train,good,0,1000x1000,RGB,115.png
capsule,Objet,train,good,0,1000x1000,RGB,116.png
capsule,Objet,train,good,0,1000x1000,RGB,117.png
capsule,Objet,train,good,0,1000x1000,RGB,118.png
capsule,Objet,train,good,0,1000x1000,RGB,119.png
capsule,Objet,train,good,0,1000x1000,RGB,120.png
capsule,Objet,train,good,0,1000x1000,RGB,121.png
capsule,Objet,train,good,0,1000x1000,RGB,122.png
capsule,Objet,train,good,0,1000x1000,RGB,123.png
capsule,Objet,train,good,0,1000x1000,RGB,124.png
capsule,Objet,train,good,0,1000x1000,RGB,125.png
capsule,Objet,train,good,0,1000x1000,RGB,126.png
capsule,Objet,train,good,0,1000x1000,RGB,127.png
capsule,Objet,train,good,0,1000x1000,RGB,128.png
capsule,Objet,train,good,0,1000x1000,RGB,129.png
capsule,Objet,train,good,0,1000x1000,RGB,130.png
capsule,Objet,train,good,0,1000x1000,RGB,131.png
capsule,Objet,train,good,0,1000x1000,RGB,132.png
capsule,Objet,train,good,0,1000x1000,RGB,133.png
capsule,Objet,train,good,0,1000x1000,RGB,134.png
capsule,Objet,train,good,0,1000x1000,RGB,135.png
capsule,Objet,train,good,0,1000x1000,RGB,136.png
capsule,Objet,train,good,0,1000x1000,RGB,137.png
capsule,Objet,train,good,0,1000x1000,RGB,138.png
capsule,Objet,train,good,0,1000x1000,RGB,139.png
capsule,Objet,train,good,0,1000x1000,RGB,140.png
capsule,Objet,train,good,0,1000x1000,RGB,141.png
capsule,Objet,train,good,0,1000x1000,RGB,142.png
capsule,Objet,train,good,0,1000x1000,RGB,143.png
capsule,Objet,train,good,0,1000x1000,RGB,144.png
capsule,Objet,train,good,0,1000x1000,RGB,145.png
capsule,Objet,train,good,0,1000x1000,RGB,146.png
capsule,Objet,train,good,0,1000x1000,RGB,147.png
capsule,Objet,train,good,0,1000x1000,RGB,148.png
capsule,Objet,train,good,0,1000x1000,RGB,149.png
capsule,Objet,train,good,0,1000x1000,RGB,150.png
capsule,Objet,train,good,0,1000x1000,RGB,151.png
capsule,Objet,train,good,0,1000x1000,RGB,152.png
capsule,Objet,train,good,0,1000x1000,RGB,153.png
capsule,Objet,train,good,0,1000x1000,RGB,154.png
capsule,Objet,train,good,0,1000x1000,RGB,155.png
capsule,Objet,train,good,0,1000x1000,RGB,156.png
capsule,Objet,train,good,0,1000x1000,RGB,157.png
capsule,Objet,train,good,0,1000x1000,RGB,158.png
capsule,Objet,train,good,0,1000x1000,RGB,159.png
capsule,Objet,train,good,0,1000x1000,RGB,160.png
capsule,Objet,train,good,0,1000x1000,RGB,161.png
capsule,Objet,train,good,0,1000x1000,RGB,162.png
capsule,Objet,train,good,0,1000x1000,RGB,163.png
capsule,Objet,train,good,0,1000x1000,RGB,164.png
capsule,Objet,train,good,0,1000x1000,RGB,165.png
capsule,Objet,train,good,0,1000x1000,RGB,166.png
capsule,Objet,train,good,0,1000x1000,RGB,167.png
capsule,Objet,train,good,0,1000x1000,RGB,168.png
capsule,Objet,train,good,0,1000x1000,RGB,169.png
capsule,Objet,train,good,0,1000x1000,RGB,170.png
capsule,Objet,train,good,0,1000x1000,RGB,171.png
capsule,Objet,train,good,0,1000x1000,RGB,172.png
capsule,Objet,train,good,0,1000x1000,RGB,173.png
capsule,Objet,train,good,0,1000x1000,RGB,174.png
capsule,Objet,train,good,0,1000x1000,RGB,175.png
capsule,Objet,train,good,0,1000x1000,RGB,176.png
capsule,Objet,train,good,0,1000x1000,RGB,177.png
capsule,Objet,train,good,0,1000x1000,RGB,178.png
capsule,Objet,train,good,0,1000x1000,RGB,179.png
capsule,Objet,train,good,0,1000x1000,RGB,180.png
capsule,Objet,train,good,0,1000x1000,RGB,181.png
capsule,Objet,train,good,0,1000x1000,RGB,182.png
capsule,Objet,train,good,0,1000x1000,RGB,183.png
capsule,Objet,train,good,0,1000x1000,RGB,184.png
capsule,Objet,train,good,0,1000x1000,RGB,185.png
capsule,Objet,train,good,0,1000x1000,RGB,186.png
capsule,Objet,train,good,0,1000x1000,RGB,187.png
capsule,Objet,train,good,0,1000x1000,RGB,188.png
capsule,Objet,train,good,0,1000x1000,RGB,189.png
capsule,Objet,train,good,0,1000x1000,RGB,190.png
capsule,Objet,train,good,0,1000x1000,RGB,191.png
capsule,Objet,train,good,0,1000x1000,RGB,192.png
capsule,Objet,train,good,0,1000x1000,RGB,193.png
capsule,Objet,train,good,0,1000x1000,RGB,194.png
capsule,Objet,train,good,0,1000x1000,RGB,195.png
capsule,Objet,train,good,0,1000x1000,RGB,196.png
capsule,Objet,train,good,0,1000x1000,RGB,197.png
capsule,Objet,train,good,0,1000x1000,RGB,198.png
capsule,Objet,train,good,0,1000x1000,RGB,199.png
capsule,Objet,train,good,0,1000x1000,RGB,200.png
capsule,Objet,train,good,0,1000x1000,RGB,201.png
capsule,Objet,train,good,0,1000x1000,RGB,202.png
capsule,Objet,train,good,0,1000x1000,RGB,203.png
capsule,Objet,train,good,0,1000x1000,RGB,204.png
capsule,Objet,train,good,0,1000x1000,RGB,205.png
capsule,Objet,train,good,0,1000x1000,RGB,206.png
capsule,Objet,train,good,0,1000x1000,RGB,207.png
capsule,Objet,train,good,0,1000x1000,RGB,208.png
capsule,Objet,train,good,0,1000x1000,RGB,209.png
capsule,Objet,train,good,0,1000x1000,RGB,210.png
capsule,Objet,train,good,0,1000x1000,RGB,211.png
capsule,Objet,train,good,0,1000x1000,RGB,212.png
capsule,Objet,train,good,0,1000x1000,RGB,213.png
capsule,Objet,train,good,0,1000x1000,RGB,214.png
capsule,Objet,train,good,0,1000x1000,RGB,215.png
capsule,Objet,train,good,0,1000x1000,RGB,216.png
capsule,Objet,train,good,0,1000x1000,RGB,217.png
capsule,Objet,train,good,0,1000x1000,RGB,218.png
capsule,Objet,test,crack,1,1000x1000,RGB,000.png
capsule,Objet,test,crack,1,1000x1000,RGB,001.png
capsule,Objet,test,crack,1,1000x1000,RGB,002.png
capsule,Objet,test,crack,1,1000x1000,RGB,003.png
capsule,Objet,test,crack,1,1000x1000,RGB,004.png
capsule,Objet,test,crack,1,1000x1000,RGB,005.png
capsule,Objet,test,crack,1,1000x1000,RGB,006.png
capsule,Objet,test,crack,1,1000x1000,RGB,007.png
capsule,Objet,test,crack,1,1000x1000,RGB,008.png
capsule,Objet,test,crack,1,1000x1000,RGB,009.png
capsule,Objet,test,crack,1,1000x1000,RGB,010.png
capsule,Objet,test,crack,1,1000x1000,RGB,011.png
capsule,Objet,test,crack,1,1000x1000,RGB,012.png
capsule,Objet,test,crack,1,1000x1000,RGB,013.png
capsule,Objet,test,crack,1,1000x1000,RGB,014.png
capsule,Objet,test,crack,1,1000x1000,RGB,015.png
capsule,Objet,test,crack,1,1000x1000,RGB,016.png
capsule,Objet,test,crack,1,1000x1000,RGB,017.png
capsule,Objet,test,crack,1,1000x1000,RGB,018.png
capsule,Objet,test,crack,1,1000x1000,RGB,019.png
capsule,Objet,test,crack,1,1000x1000,RGB,020.png
capsule,Objet,test,crack,1,1000x1000,RGB,021.png
capsule,Objet,test,crack,1,1000x1000,RGB,022.png
capsule,Objet,test,faulty_imprint,1,1000x1000,RGB,000.png
